:START_ID,:END_ID,:TYPE
33711,49440,LOCATED_IN
33712,49365,LOCATED_IN
33713,49352,LOCATED_IN
33714,49368,LOCATED_IN
33715,49365,LOCATED_IN
33716,49419,LOCATED_IN
33717,49432,LOCATED_IN
33718,49457,LOCATED_IN
33719,49361,LOCATED_IN
33720,49361,LOCATED_IN
33721,49397,LOCATED_IN
33722,49363,LOCATED_IN
33723,49365,LOCATED_IN
33724,49365,LOCATED_IN
33725,49458,LOCATED_IN
33726,49360,LOCATED_IN
33727,49406,LOCATED_IN
33728,49365,LOCATED_IN
33729,49459,LOCATED_IN
33730,49388,LOCATED_IN
33731,49361,LOCATED_IN
33732,49352,LOCATED_IN
33733,49375,LOCATED_IN
33734,49352,LOCATED_IN
33735,49365,LOCATED_IN
33736,49379,LOCATED_IN
33737,49361,LOCATED_IN
33738,49381,LOCATED_IN
33739,49382,LOCATED_IN
33740,49352,LOCATED_IN
33741,49352,LOCATED_IN
33742,49415,LOCATED_IN
33743,49455,LOCATED_IN
33744,49352,LOCATED_IN
33745,49375,LOCATED_IN
33746,49460,LOCATED_IN
33747,49413,LOCATED_IN
33748,49352,LOCATED_IN
33749,49424,LOCATED_IN
33750,49450,LOCATED_IN
33751,49363,LOCATED_IN
33752,49360,LOCATED_IN
33753,49352,LOCATED_IN
33754,49360,LOCATED_IN
33755,49409,LOCATED_IN
33756,49367,LOCATED_IN
33757,49352,LOCATED_IN
33758,49450,LOCATED_IN
33759,49371,LOCATED_IN
33760,49360,LOCATED_IN
33761,49352,LOCATED_IN
33762,49361,LOCATED_IN
33763,49365,LOCATED_IN
33764,49370,LOCATED_IN
33765,49459,LOCATED_IN
33766,49352,LOCATED_IN
33767,49461,LOCATED_IN
33768,49365,LOCATED_IN
33769,49352,LOCATED_IN
33770,49352,LOCATED_IN
33771,49365,LOCATED_IN
33772,49462,LOCATED_IN
33773,49385,LOCATED_IN
33774,49352,LOCATED_IN
33775,49352,LOCATED_IN
33776,49463,LOCATED_IN
33777,49464,LOCATED_IN
33778,49383,LOCATED_IN
33779,49397,LOCATED_IN
33780,49361,LOCATED_IN
33781,49365,LOCATED_IN
33782,49376,LOCATED_IN
33783,49365,LOCATED_IN
33784,49360,LOCATED_IN
33785,49426,LOCATED_IN
33786,49365,LOCATED_IN
33787,49416,LOCATED_IN
33788,49401,LOCATED_IN
33789,49365,LOCATED_IN
33790,49352,LOCATED_IN
33791,49446,LOCATED_IN
33792,49440,LOCATED_IN
33793,49371,LOCATED_IN
33794,49363,LOCATED_IN
33795,49465,LOCATED_IN
33796,49405,LOCATED_IN
33797,49352,LOCATED_IN
33798,49412,LOCATED_IN
33799,49362,LOCATED_IN
33800,49446,LOCATED_IN
33801,49352,LOCATED_IN
33802,49365,LOCATED_IN
33803,49360,LOCATED_IN
33804,49379,LOCATED_IN
33805,49445,LOCATED_IN
33806,49352,LOCATED_IN
33807,49352,LOCATED_IN
33808,49376,LOCATED_IN
33809,49459,LOCATED_IN
33810,49363,LOCATED_IN
33811,49411,LOCATED_IN
33812,49352,LOCATED_IN
33813,49411,LOCATED_IN
33814,49365,LOCATED_IN
33815,49352,LOCATED_IN
33816,49381,LOCATED_IN
33817,49352,LOCATED_IN
33818,49352,LOCATED_IN
33819,49352,LOCATED_IN
33820,49455,LOCATED_IN
33821,49352,LOCATED_IN
33822,49385,LOCATED_IN
33823,49365,LOCATED_IN
33824,49466,LOCATED_IN
33825,49352,LOCATED_IN
33826,49352,LOCATED_IN
33827,49352,LOCATED_IN
33828,49365,LOCATED_IN
33829,49467,LOCATED_IN
33830,49352,LOCATED_IN
33831,49365,LOCATED_IN
33832,49415,LOCATED_IN
33833,49390,LOCATED_IN
33834,49361,LOCATED_IN
33835,49352,LOCATED_IN
33836,49352,LOCATED_IN
33837,49365,LOCATED_IN
33838,49411,LOCATED_IN
33839,49365,LOCATED_IN
33840,49459,LOCATED_IN
33841,49361,LOCATED_IN
33842,49352,LOCATED_IN
33843,49382,LOCATED_IN
33844,49390,LOCATED_IN
33845,49411,LOCATED_IN
33846,49468,LOCATED_IN
33847,49352,LOCATED_IN
33848,49385,LOCATED_IN
33849,49415,LOCATED_IN
33850,49385,LOCATED_IN
33851,49397,LOCATED_IN
33852,49469,LOCATED_IN
33853,49470,LOCATED_IN
33854,49360,LOCATED_IN
33855,49352,LOCATED_IN
33856,49365,LOCATED_IN
33857,49434,LOCATED_IN
33858,49385,LOCATED_IN
33859,49352,LOCATED_IN
33860,49440,LOCATED_IN
33861,49360,LOCATED_IN
33862,49471,LOCATED_IN
33863,49442,LOCATED_IN
33864,49472,LOCATED_IN
