listing_skill_id,listing_skill_name,course_skill_names,course_skill_ids,all_skills_matched,all_skills_matched_str
20423,active reports,[],[],['active reports'],active reports
20424,informatica etl,[],[],['informatica etl'],informatica etl
20425,art,['art'],[742],['art'],art
20426,ndk,[],[],['ndk'],ndk
20427,tivloi workload,[],[],['tivloi workload'],tivloi workload
20428,support analyst,[],[],['support analyst'],support analyst
20429,redmine,[],[],['redmine'],redmine
20430,mockit,[],[],['mockit'],mockit
20431,javabeans,[],[],['javabeans'],javabeans
20432,a game engine programmer,[],[],['a game engine programmer'],a game engine programmer
20433,"networking, physics, graphics",[],[],"['networking, physics, graphics']","networking, physics, graphics"
20434,gameplay integration - c/c++,[],[],['gameplay integration - c/c++'],gameplay integration - c/c++
20435,"animations, networking",[],[],"['animations, networking']","animations, networking"
20436,successful game engine developer,[],[],['successful game engine developer'],successful game engine developer
20437,animations,[],[],['animations'],animations
20438,"graphics, physics",[],[],"['graphics, physics']","graphics, physics"
20439,youcompetitive,[],[],['youcompetitive'],youcompetitive
20440,gameplay integrationrelocation assistanceif,[],[],['gameplay integrationrelocation assistanceif'],gameplay integrationrelocation assistanceif
20441,kvm or vmware,[],[],['kvm or vmware'],kvm or vmware
20442,stress testing,['stress testing'],[12112],['stress testing'],stress testing
20443,executive presence,[],[],['executive presence'],executive presence
20444,bind and unix utilities,[],[],['bind and unix utilities'],bind and unix utilities
20445,sfdc architect,[],[],['sfdc architect'],sfdc architect
20446,sales force architect,[],[],['sales force architect'],sales force architect
20447,salesforce architecture,[],[],['salesforce architecture'],salesforce architecture
20448,sfdc architecture,['mvc architecture'],[15322],"['sfdc architecture', 'mvc architecture']",sfdc architecture;mvc architecture
20449,mobile application testing development,['mobile application testing'],[10892],"['mobile application testing development', 'mobile application testing']",mobile application testing development;mobile application testing
20450,device testing,[],[],['device testing'],device testing
20451,mobile telecommunications,['telecommunications'],[708],"['telecommunications', 'mobile telecommunications']",telecommunications;mobile telecommunications
20452,java perl python,[],[],['java perl python'],java perl python
20453,eaas paas,[],[],['eaas paas'],eaas paas
20454,redhat openshift,['red hat openshift'],[5843],"['red hat openshift', 'redhat openshift']",red hat openshift;redhat openshift
20455,networks networking,['networking'],[8146],"['networks networking', 'networking']",networks networking;networking
20456,broadband services vpn vpn billing,[],[],['broadband services vpn vpn billing'],broadband services vpn vpn billing
20457,mssql data management,[],[],['mssql data management'],mssql data management
20458,troubleshooting network issues,[],[],['troubleshooting network issues'],troubleshooting network issues
20459,cpa industryspecific software,[],[],['cpa industryspecific software'],cpa industryspecific software
20460,strong analytical and diagnostic abilities,[],[],['strong analytical and diagnostic abilities'],strong analytical and diagnostic abilities
20461,it systems and applications support,[],[],['it systems and applications support'],it systems and applications support
20462,ddr3/ddr4 memories,[],[],['ddr3/ddr4 memories'],ddr3/ddr4 memories
20463,pcba,[],[],['pcba'],pcba
20464,dmm,[],[],['dmm'],dmm
20465,hardware test engineerhardware,[],[],['hardware test engineerhardware'],hardware test engineerhardware
20466,jasmine and karma,[],[],['jasmine and karma'],jasmine and karma
20467,pgp,['pgp'],[2892],['pgp'],pgp
20468,datapump,[],[],['datapump'],datapump
20469,ssae16,[],[],['ssae16'],ssae16
20470,test analyst,[],[],['test analyst'],test analyst
20471,possibly gts or ehs,[],[],['possibly gts or ehs'],possibly gts or ehs
20472,winshuttle,[],[],['winshuttle'],winshuttle
20473,enterprise systems,"['enterprise systems', 'enterprise system']","[7324, 6498]","['enterprise systems', 'enterprise system']",enterprise systems;enterprise system
20474,ibm i series,[],[],['ibm i series'],ibm i series
20475,rpg ii,[],[],['rpg ii'],rpg ii
20476,i series,[],[],['i series'],i series
20477,sql 400,[],[],['sql 400'],sql 400
20478,rpg 1,[],[],['rpg 1'],rpg 1
20479,jd one,[],[],['jd one'],jd one
20480,rpg iii,[],[],['rpg iii'],rpg iii
20481,rpg iv,[],[],['rpg iv'],rpg iv
20482,qe,[],[],['qe'],qe
20483,sharepoint technofunctional,[],[],['sharepoint technofunctional'],sharepoint technofunctional
20484,netapp administration,[],[],['netapp administration'],netapp administration
20485,cluster mode,[],[],['cluster mode'],cluster mode
20486,vmotion,[],[],['vmotion'],vmotion
20487,vpn design,[],[],['vpn design'],vpn design
20488,7mode,[],[],['7mode'],7mode
20489,prefer top secret,[],[],['prefer top secret'],prefer top secret
20490,securit clearance minimum secret,[],[],['securit clearance minimum secret'],securit clearance minimum secret
20491,site recovery manager,[],[],['site recovery manager'],site recovery manager
20492,wordpress html,[],[],['wordpress html'],wordpress html
20493,kpis,[],[],['kpis'],kpis
20494,program manager - visual design/ui/uxsearching,[],[],['program manager - visual design/ui/uxsearching'],program manager - visual design/ui/uxsearching
20495,ms server,[],[],['ms server'],ms server
20496,ibm big insights,[],[],['ibm big insights'],ibm big insights
20497,data quality tools,[],[],['data quality tools'],data quality tools
20498,enterprise data engineering,[],[],['enterprise data engineering'],enterprise data engineering
20499,tez,[],[],['tez'],tez
20500,squoop,[],[],['squoop'],squoop
20501,aws vpc,[],[],['aws vpc'],aws vpc
20502,gadle,[],[],['gadle'],gadle
20503,bechtel,[],[],['bechtel'],bechtel
20504,cb&i,[],[],['cb&i'],cb&i
20505,project managerlooking for a project manager,[],[],['project managerlooking for a project manager'],project managerlooking for a project manager
20506,jacobs etc.• previous,[],[],['jacobs etc.• previous'],jacobs etc.• previous
20507,fluor,[],[],['fluor'],fluor
20508,us•,[],[],['us•'],us•
20509,jacobs,[],[],['jacobs'],jacobs
20510,mobile iron,[],[],['mobile iron'],mobile iron
20511,rsa tokens,[],[],['rsa tokens'],rsa tokens
20512,ecc mm,[],[],['ecc mm'],ecc mm
20513,sap apo snp  dp,[],[],['sap apo snp  dp'],sap apo snp  dp
20514,advanced degree,[],[],['advanced degree'],advanced degree
20515,contract life cycle management,['contract management'],[8982],"['contract management', 'contract life cycle management']",contract management;contract life cycle management
20516,57 yrs,[],[],['57 yrs'],57 yrs
20517,senior software automation,[],[],['senior software automation'],senior software automation
20518,agile scrum• experience,[],[],['agile scrum• experience'],agile scrum• experience
20519,jbehave,[],[],['jbehave'],jbehave
20520,govern api protocol,[],[],['govern api protocol'],govern api protocol
20521,priortizing,[],[],['priortizing'],priortizing
20522,driving the api process,[],[],['driving the api process'],driving the api process
20523,securing apis,[],[],['securing apis'],securing apis
20524,organize and manage apis,[],[],['organize and manage apis'],organize and manage apis
20525,updating apis,[],[],['updating apis'],updating apis
20526,visual studio 2013,[],[],['visual studio 2013'],visual studio 2013
20527,patterns• excellent,[],[],['patterns• excellent'],patterns• excellent
20528,msdn,[],[],['msdn'],msdn
20529,phoenix az,[],[],['phoenix az'],phoenix az
20530,a senior ui developer,[],[],['a senior ui developer'],a senior ui developer
20531,description of candidate responsibilities : the developer,[],[],"[' the developer', 'description of candidate responsibilities ']", the developer;description of candidate responsibilities 
20532,restitution,[],[],['restitution'],restitution
20533,rfr,[],[],['rfr'],rfr
20534,the superior court (cosc),[],[],['the superior court (cosc)'],the superior court (cosc)
20535,development• optional,[],[],['development• optional'],development• optional
20536,preference,['preference'],[726],['preference'],preference
20537,the superior court,[],[],['the superior court'],the superior court
20538,javascript• experience,[],[],['javascript• experience'],javascript• experience
20539,cosc,[],[],['cosc'],cosc
20540,other requirements,[],[],['other requirements'],other requirements
20541,sql data query and analysis,[],[],['sql data query and analysis'],sql data query and analysis
20542,strong documentation skills,[],[],['strong documentation skills'],strong documentation skills
20543,technology degree,[],[],['technology degree'],technology degree
20544,finance experience,[],[],['finance experience'],finance experience
20545,backend engineer,[],[],['backend engineer'],backend engineer
20546,both relational and nosql,[],[],['both relational and nosql'],both relational and nosql
20547,workout,[],[],['workout'],workout
20548,partition magic,[],[],['partition magic'],partition magic
20549,windows/automation,[],[],['windows/automation'],windows/automation
20550,powershellazure,[],[],['powershellazure'],powershellazure
20551,the systems engineer iii,[],[],['the systems engineer iii'],the systems engineer iii
20552,hire systems engineer iii,[],[],['hire systems engineer iii'],hire systems engineer iii
20553,imagex,[],[],['imagex'],imagex
20554,ios technologies,[],[],['ios technologies'],ios technologies
20555,ios apps,[],[],['ios apps'],ios apps
20556,docker and pivotal cloud foundry,[],[],['docker and pivotal cloud foundry'],docker and pivotal cloud foundry
20557,gosu,[],[],['gosu'],gosu
20558,lte stack developer,[],[],['lte stack developer'],lte stack developer
20559,stack integration,[],[],['stack integration'],stack integration
20560,real time operating system,['realtime operating systems'],[1333],"['realtime operating systems', 'real time operating system']",realtime operating systems;real time operating system
20561,lte stack protocol development,[],[],['lte stack protocol development'],lte stack protocol development
20562,lte wifi protocol stack development,[],[],['lte wifi protocol stack development'],lte wifi protocol stack development
20563,hybris core architecture,[],[],['hybris core architecture'],hybris core architecture
20564,pcm,[],[],['pcm'],pcm
20565,vouchers,[],[],['vouchers'],vouchers
20566,cockpits,[],[],['cockpits'],cockpits
20567,project managment,"['project management', 'project management project']","[136, 14843]","['project management', 'project management project', 'project managment']",project management;project management project;project managment
20568,payroll and hr,[],[],['payroll and hr'],payroll and hr
20569,vb macro,[],[],['vb macro'],vb macro
20570,datastage developer,[],[],['datastage developer'],datastage developer
20571,embedded security,[],[],['embedded security'],embedded security
20572,powercenter and powerexchange,[],[],['powercenter and powerexchange'],powercenter and powerexchange
20573,informatica tdm architect,[],[],['informatica tdm architect'],informatica tdm architect
20574,entitlements and identity management,[],[],['entitlements and identity management'],entitlements and identity management
20575,data leakage prevention,[],[],['data leakage prevention'],data leakage prevention
20576,openid,[],[],['openid'],openid
20577,html xml javascript jquery css,[],[],['html xml javascript jquery css'],html xml javascript jquery css
20578,bootstrap single signon saml,[],[],['bootstrap single signon saml'],bootstrap single signon saml
20579,excellent communications,[],[],['excellent communications'],excellent communications
20580,ria frameworks,[],[],['ria frameworks'],ria frameworks
20581,j2ee 8 yrs+,[],[],['j2ee 8 yrs+'],j2ee 8 yrs+
20582,crm erp,[],[],['crm erp'],crm erp
20583,browser architecture,[],[],['browser architecture'],browser architecture
20584,devel  testing methodologies,[],[],['devel  testing methodologies'],devel  testing methodologies
20585,programming tools,['programming tool'],[972],"['programming tools', 'programming tool']",programming tools;programming tool
20586,intermediate programmer,[],[],['intermediate programmer'],intermediate programmer
20587,programming experience  design responsibility,[],[],['programming experience  design responsibility'],programming experience  design responsibility
20588,58 yrs,[],[],['58 yrs'],58 yrs
20589,content marketing,"['content marketing', 'brand  content marketing']","[2225, 12437]","['content marketing', 'brand  content marketing']",content marketing;brand  content marketing
20590,marketo preferred,[],[],['marketo preferred'],marketo preferred
20591,rest or restful services,[],[],['rest or restful services'],rest or restful services
20592,linux experience,[],[],['linux experience'],linux experience
20593,mobile platform,[],[],['mobile platform'],mobile platform
20594,j2ee or net,[],[],['j2ee or net'],j2ee or net
20595,firmware/software,[],[],['firmware/software'],firmware/software
20596,firmware/software qa engineertesting,[],[],['firmware/software qa engineertesting'],firmware/software qa engineertesting
20597,pc/mac,[],[],['pc/mac'],pc/mac
20598,ios/android,[],[],['ios/android'],ios/android
20599,nfc,[],[],['nfc'],nfc
20600,scripts.• setup,[],[],['scripts.• setup'],scripts.• setup
20601,qa engineer required skills:• ability,[],[],"['• ability', 'qa engineer required skills']",• ability;qa engineer required skills
20602,latency,[],[],['latency'],latency
20603,firmware/,[],[],['firmware/'],firmware/
20604,dashboarding,[],[],['dashboarding'],dashboarding
20605,designer studio,[],[],['designer studio'],designer studio
20606,java jms platforms,[],[],['java jms platforms'],java jms platforms
20607,sonic 851 platform,[],[],['sonic 851 platform'],sonic 851 platform
20608,xml bi publisher,[],[],['xml bi publisher'],xml bi publisher
20609,hadoop ecosystem,[],[],['hadoop ecosystem'],hadoop ecosystem
20610,enterprise databases,[],[],['enterprise databases'],enterprise databases
20611,sql server backend,[],[],['sql server backend'],sql server backend
20612,web programming html,[],[],['web programming html'],web programming html
20613,dvwps,[],[],['dvwps'],dvwps
20614,signal integrity experience• experience,[],[],['signal integrity experience• experience'],signal integrity experience• experience
20615,high speed interfaces,[],[],['high speed interfaces'],high speed interfaces
20616,mipi,[],[],['mipi'],mipi
20617,hardware test engineerlooking,[],[],['hardware test engineerlooking'],hardware test engineerlooking
20618,clock,[],[],['clock'],clock
20619,a hardware test engineer,[],[],['a hardware test engineer'],a hardware test engineer
20620,ddr3,[],[],['ddr3'],ddr3
20621,hardware test,[],[],['hardware test'],hardware test
20622,usb3,[],[],['usb3'],usb3
20623,application integration architecture,[],[],['application integration architecture'],application integration architecture
20624,sap hana analytics,[],[],['sap hana analytics'],sap hana analytics
20625,bi architecture,"['architecture', 'brand architecture']","[748, 13611]","['bi architecture', 'architecture', 'brand architecture']",bi architecture;architecture;brand architecture
20626,bi analysis,[],[],['bi analysis'],bi analysis
20627,dw data architecture,[],[],['dw data architecture'],dw data architecture
20628,sap hana analytics architect,[],[],['sap hana analytics architect'],sap hana analytics architect
20629,atg csc,[],[],['atg csc'],atg csc
20630,atg webservices,[],[],['atg webservices'],atg webservices
20631,atg ecommerce,[],[],['atg ecommerce'],atg ecommerce
20632,unix and sdlc,[],[],['unix and sdlc'],unix and sdlc
20633,atg webcommerce,[],[],['atg webcommerce'],atg webcommerce
20634,bi technical architect,[],[],['bi technical architect'],bi technical architect
20635,sopa framework,[],[],['sopa framework'],sopa framework
20636,cable cards,[],[],['cable cards'],cable cards
20637,seachange spot,[],[],['seachange spot'],seachange spot
20638,hp quality cent,[],[],['hp quality cent'],hp quality cent
20639,digital media devices,[],[],['digital media devices'],digital media devices
20640,manhattan open systems,[],[],['manhattan open systems'],manhattan open systems
20641,manhattan open systems wms application,[],[],['manhattan open systems wms application'],manhattan open systems wms application
20642,systems testing,['system testing'],[14790],"['system testing', 'systems testing']",system testing;systems testing
20643,sap edi,[],[],['sap edi'],sap edi
20644,asapnet,[],[],['asapnet'],asapnet
20645,regulatory submissions,[],[],['regulatory submissions'],regulatory submissions
20646,local jurisdictions,[],[],['local jurisdictions'],local jurisdictions
20647,ms office 2010 o365,[],[],['ms office 2010 o365'],ms office 2010 o365
20648,ms exchange 2010 365,[],[],['ms exchange 2010 365'],ms exchange 2010 365
20649,windows 2008 2012 server,[],[],['windows 2008 2012 server'],windows 2008 2012 server
20650,bitcoin 2.0,[],[],['bitcoin 2.0'],bitcoin 2.0
20651,skills:big data,[],[],"['skills', 'big data']",skills;big data
20652,"python, ruby",[],[],"['python, ruby']","python, ruby"
20653,c++web infrastructure backgroundexperience,[],[],['c++web infrastructure backgroundexperience'],c++web infrastructure backgroundexperience
20654,java maven jenkins,[],[],['java maven jenkins'],java maven jenkins
20655,release coordinator,[],[],['release coordinator'],release coordinator
20656,ccna or ccnp required,[],[],['ccna or ccnp required'],ccna or ccnp required
20657,peoplesoft fscm 92 ar,[],[],['peoplesoft fscm 92 ar'],peoplesoft fscm 92 ar
20658,cloud infrastructures,['cloud infrastructure'],[4149],"['cloud infrastructure', 'cloud infrastructures']",cloud infrastructure;cloud infrastructures
20659,gocoding,[],[],['gocoding'],gocoding
20660,cloud infrastructure managerresponsible,[],[],['cloud infrastructure managerresponsible'],cloud infrastructure managerresponsible
20661,saas  candidates,[],[],['saas\xa0 candidates'],saas  candidates
20662,pl sql and secret clearance,[],[],['pl sql and secret clearance'],pl sql and secret clearance
20663,cold fusion,[],[],['cold fusion'],cold fusion
20664,b2b integration experience,[],[],['b2b integration experience'],b2b integration experience
20665,pingidentity,[],[],['pingidentity'],pingidentity
20666,one login,[],[],['one login'],one login
20667,onelogin,[],[],['onelogin'],onelogin
20668,sponsorship,"['sport sponsorship', 'sponsorships']","[2207, 2113]","['sponsorship', 'sponsorships', 'sport sponsorship']",sponsorship;sponsorships;sport sponsorship
20669,loadrunner quicktest pro,[],[],['loadrunner quicktest pro'],loadrunner quicktest pro
20670,hpe business process test,[],[],['hpe business process test'],hpe business process test
20671,winrunner,[],[],['winrunner'],winrunner
20672,hpe qc,[],[],['hpe qc'],hpe qc
20673,layer 3,[],[],['layer 3'],layer 3
20674,behavior driven development coach,['behavior driven development'],[11082],"['behavior driven development', 'behavior driven development coach']",behavior driven development;behavior driven development coach
20675,nokia vital suite,[],[],['nokia vital suite'],nokia vital suite
20676,integration deployment,[],[],['integration deployment'],integration deployment
20677,tfs team foundation server,[],[],['tfs team foundation server'],tfs team foundation server
20678,web services rest,[],[],['web services rest'],web services rest
20679,paired programming,['pair programming'],[15585],"['pair programming', 'paired programming']",pair programming;paired programming
20680,chicagoland,[],[],['chicagoland'],chicagoland
20681,jd edwards distribution,[],[],['jd edwards distribution'],jd edwards distribution
20682,originations and servicing,[],[],['originations and servicing'],originations and servicing
20683,servicing,[],[],['servicing'],servicing
20684,strong leadership abilities,[],[],['strong leadership abilities'],strong leadership abilities
20685,collaboration between departments,[],[],['collaboration between departments'],collaboration between departments
20686,it gtm business analyst,['a business analyst'],[8898],"['it gtm business analyst', 'a business analyst']",it gtm business analyst;a business analyst
20687,adobe cq5 and dam,[],[],['adobe cq5 and dam'],adobe cq5 and dam
20688,and selenium,[],[],['and selenium'],and selenium
20689,oracle hcm cloud,[],[],['oracle hcm cloud'],oracle hcm cloud
20690,arm templates,[],[],['arm templates'],arm templates
20691,nsg,[],[],['nsg'],nsg
20692,traffic manager,['traffic management'],[863],"['traffic manager', 'traffic management']",traffic manager;traffic management
20693,application gateway,[],[],['application gateway'],application gateway
20694,adobe target,[],[],['adobe target'],adobe target
20695,ibm analytics or google analytics,[],[],['ibm analytics or google analytics'],ibm analytics or google analytics
20696,testing tools client optimost,[],[],['testing tools client optimost'],testing tools client optimost
20697,java dics,[],[],['java dics'],java dics
20698,data load process,[],[],['data load process'],data load process
20699,ecommerce modules,[],[],['ecommerce modules'],ecommerce modules
20700,vdi environment,[],[],['vdi environment'],vdi environment
20701,h1b holders no c2c,[],[],['h1b holders no c2c'],h1b holders no c2c
20702,oauth20,[],[],['oauth20'],oauth20
20703,oracle mobile and social server,[],[],['oracle mobile and social server'],oracle mobile and social server
20704,fiber channe,[],[],['fiber channe'],fiber channe
20705,sql and sharepoint dns,[],[],['sql and sharepoint dns'],sql and sharepoint dns
20706,shared storage,[],[],['shared storage'],shared storage
20707,remote desktop services vmware,[],[],['remote desktop services vmware'],remote desktop services vmware
20708,fabric path,[],[],['fabric path'],fabric path
20709,make to order,[],[],['make to order'],make to order
20710,sap pp mm,[],[],['sap pp mm'],sap pp mm
20711,wire edm operator,[],[],['wire edm operator'],wire edm operator
20712,wire edm programmer,[],[],['wire edm programmer'],wire edm programmer
20713,underscore,[],[],['underscore'],underscore
20714,phantom,[],[],['phantom'],phantom
20715,core jave,[],[],['core jave'],core jave
20716,ba senior consultant,[],[],['ba senior consultant'],ba senior consultant
20717,taproot content manager,[],[],['taproot content manager'],taproot content manager
20718,the content manager,[],[],['the content manager'],the content manager
20719,taproot,[],[],['taproot'],taproot
20720,the taproot foundation,[],[],['the taproot foundation'],the taproot foundation
20721,taproot foundation,[],[],['taproot foundation'],taproot foundation
20722,sccm ad,[],[],['sccm ad'],sccm ad
20723,ms crm,[],[],['ms crm'],ms crm
20724,lead requirements business analyst ba,[],[],['lead requirements business analyst ba'],lead requirements business analyst ba
20725,perficient,[],[],['perficient'],perficient
20726,underscore.js,[],[],['underscore.js'],underscore.js
20727,"bourbon-neat, foundation",[],[],"['bourbon-neat, foundation']","bourbon-neat, foundation"
20728,apache jackrabbit oak,[],[],['apache jackrabbit oak'],apache jackrabbit oak
20729,java content repository,[],[],['java content repository'],java content repository
20730,crx content repository,[],[],['crx content repository'],crx content repository
20731,jax-rs,[],[],['jax-rs'],jax-rs
20732,domestic delivery center,[],[],['domestic delivery center'],domestic delivery center
20733,lodash,[],[],['lodash'],lodash
20734,jax-ws,[],[],['jax-ws'],jax-ws
20735,experience with adp,[],[],['experience with adp'],experience with adp
20736,bachelors degree in accounting,[],[],['bachelors degree in accounting'],bachelors degree in accounting
20737,deltek etc,[],[],['deltek etc'],deltek etc
20738,z linux,[],[],['z linux'],z linux
20739,mq clusters,[],[],['mq clusters'],mq clusters
20740,synthesize data,[],[],['synthesize data'],synthesize data
20741,addepar,[],[],['addepar'],addepar
20742,novus,[],[],['novus'],novus
20743,portfolio analysis,[],[],['portfolio analysis'],portfolio analysis
20744,sap tao,[],[],['sap tao'],sap tao
20745,manhattan wms worksoft,[],[],['manhattan wms worksoft'],manhattan wms worksoft
20746,banking or mortgage lending,[],[],['banking or mortgage lending'],banking or mortgage lending
20747,servicenow certification eg,[],[],['servicenow certification eg'],servicenow certification eg
20748,advanced system administration,['system administration'],[15592],"['advanced system administration', 'system administration']",advanced system administration;system administration
20749,certified system administrator,[],[],['certified system administrator'],certified system administrator
20750,web developer develop,[],[],['web developer develop'],web developer develop
20751,telerik reporting,[],[],['telerik reporting'],telerik reporting
20752,hardware emulation systems veloce,[],[],['hardware emulation systems veloce'],hardware emulation systems veloce
20753,zebu and or palladium,[],[],['zebu and or palladium'],zebu and or palladium
20754,knowledge of x86 system architecture,[],[],['knowledge of x86 system architecture'],knowledge of x86 system architecture
20755,ntier application design,['application design'],[1903],"['application design', 'ntier application design']",application design;ntier application design
20756,etl dwh testing,[],[],['etl dwh testing'],etl dwh testing
20757,risk and fraud,[],[],['risk and fraud'],risk and fraud
20758,theming,[],[],['theming'],theming
20759,module development,['mobile development'],[2659],"['mobile development', 'module development']",mobile development;module development
20760,drupal internals,[],[],['drupal internals'],drupal internals
20761,law enforcement,[],[],['law enforcement'],law enforcement
20762,embedded microcontroller circuit design,[],[],['embedded microcontroller circuit design'],embedded microcontroller circuit design
20763,rf circuit design for,[],[],['rf circuit design for'],rf circuit design for
20764,pcb layout  power regulator circuits,[],[],['pcb layout  power regulator circuits'],pcb layout  power regulator circuits
20765,linix,[],[],['linix'],linix
20766,ibm websphere message broker development,[],[],['ibm websphere message broker development'],ibm websphere message broker development
20767,tsql java,[],[],['tsql java'],tsql java
20768,pivot tables and vlook ups,[],[],['pivot tables and vlook ups'],pivot tables and vlook ups
20769,strong excel skills,[],[],['strong excel skills'],strong excel skills
20770,infrastructure technologies,[],[],['infrastructure technologies'],infrastructure technologies
20771,hosting,[],[],['hosting'],hosting
20772,learning management system lms domain,['learning management system'],[8580],"['learning management system lms domain', 'learning management system']",learning management system lms domain;learning management system
20773,specifically 7x version,[],[],['specifically 7x version'],specifically 7x version
20774,gotomeeting,[],[],['gotomeeting'],gotomeeting
20775,google apps,[],[],['google apps'],google apps
20776,google hangouts,[],[],['google hangouts'],google hangouts
20777,strong handson,[],[],['strong handson'],strong handson
20778,cdma wireless,[],[],['cdma wireless'],cdma wireless
20779,rad,[],[],['rad'],rad
20780,responsibilitiesdevelop,[],[],['responsibilitiesdevelop'],responsibilitiesdevelop
20781,html45,[],[],['html45'],html45
20782,jquerygwtany ui,[],[],['jquerygwtany ui'],jquerygwtany ui
20783,middleware engineer,[],[],['middleware engineer'],middleware engineer
20784,websphere and weblogic,[],[],['websphere and weblogic'],websphere and weblogic
20785,and tfs,[],[],['and tfs'],and tfs
20786,and transactsql,[],[],['and transactsql'],and transactsql
20787,such as git preferred,[],[],['such as git preferred'],such as git preferred
20788,source control management,['control management'],[397],"['source control management', 'control management']",source control management;control management
20789,isv,[],[],['isv'],isv
20790,internet ethernet protocols,['internet protocol'],[1559],"['internet protocol', 'internet ethernet protocols']",internet protocol;internet ethernet protocols
20791,socket programming,[],[],['socket programming'],socket programming
20792,html and javascript,[],[],['html and javascript'],html and javascript
20793,web stack knowledge,[],[],['web stack knowledge'],web stack knowledge
20794,peoplesoft system,[],[],['peoplesoft system'],peoplesoft system
20795,complex retirement system,[],[],['complex retirement system'],complex retirement system
20796,data correction,['data collection'],[8846],"['data collection', 'data correction']",data collection;data correction
20797,data auditing,[],[],['data auditing'],data auditing
20798,legacy system,[],[],['legacy system'],legacy system
20799,4+ years of experience  net,[],[],['4+ years of experience  net'],4+ years of experience  net
20800,solid skills in project management,[],[],['solid skills in project management'],solid skills in project management
20801,mobile developerment,['mobile development'],[2659],"['mobile development', 'mobile developerment']",mobile development;mobile developerment
20802,php modules,[],[],['php modules'],php modules
20803,drupal framework,[],[],['drupal framework'],drupal framework
20804,web programming skillssoftware development processsoftware debuggingblueline associates,[],[],['web programming skillssoftware development processsoftware debuggingblueline associates'],web programming skillssoftware development processsoftware debuggingblueline associates
20805,computer science/it,['computer science'],[6154],"['computer science', 'computer science/it']",computer science;computer science/it
20806,blueline associates,[],[],['blueline associates'],blueline associates
20807,"skills, abilities:",[],[],"['', 'skills, abilities']",";skills, abilities"
20808,independentlyweb programming skillssoftware development processsoftware debuggingblueline associates,[],[],['independentlyweb programming skillssoftware development processsoftware debuggingblueline associates'],independentlyweb programming skillssoftware development processsoftware debuggingblueline associates
20809,compliance frameworks,[],[],['compliance frameworks'],compliance frameworks
20810,network security appliances,['network appliances'],[11754],"['network security appliances', 'network appliances']",network security appliances;network appliances
20811,and hostbased security systems,[],[],['and hostbased security systems'],and hostbased security systems
20812,cisco fabric switch,[],[],['cisco fabric switch'],cisco fabric switch
20813,ibm securiy identity manager isim,[],[],['ibm securiy identity manager isim'],ibm securiy identity manager isim
20814,waterfall methodologies,[],[],['waterfall methodologies'],waterfall methodologies
20815,acms,[],[],['acms'],acms
20816,rdb,[],[],['rdb'],rdb
20817,sas cpnm,[],[],['sas cpnm'],sas cpnm
20818,strong regulatory banking,[],[],['strong regulatory banking'],strong regulatory banking
20819,sas workbench,[],[],['sas workbench'],sas workbench
20820,robot,[],[],['robot'],robot
20821,exception,[],[],['exception'],exception
20822,enterprise splunk,[],[],['enterprise splunk'],enterprise splunk
20823,bs/ba,[],[],['bs/ba'],bs/ba
20824,a us citizen,[],[],['a us citizen'],a us citizen
20825,splunk enterprise securitycissp,[],[],['splunk enterprise securitycissp'],splunk enterprise securitycissp
20826,provisionspass,[],[],['provisionspass'],provisionspass
20827,"computer science, management information systems",[],[],"['computer science, management information systems']","computer science, management information systems"
20828,military service,[],[],['military service'],military service
20829,security information and event management,['security information and event management'],[7518],['security information and event management'],security information and event management
20830,responsibilitiesserves,[],[],['responsibilitiesserves'],responsibilitiesserves
20831,corptocorp,[],[],['corptocorp'],corptocorp
20832,microsoft visioexperience,[],[],['microsoft visioexperience'],microsoft visioexperience
20833,business  system process modeling,[],[],['business  system process modeling'],business  system process modeling
20834,credit card issuing and payment,[],[],['credit card issuing and payment'],credit card issuing and payment
20835,it staffing sales,[],[],['it staffing sales'],it staffing sales
20836,sales director,[],[],['sales director'],sales director
20837,sales partner,[],[],['sales partner'],sales partner
20838,rapid7 nexpose,[],[],['rapid7 nexpose'],rapid7 nexpose
20839,coresecurity core impact,[],[],['coresecurity core impact'],coresecurity core impact
20840,whitehat,[],[],['whitehat'],whitehat
20841,and csslp,[],[],['and csslp'],and csslp
20842,jenkinsbamboo,[],[],['jenkinsbamboo'],jenkinsbamboo
20843,boto cloud computing,['cloud computing'],[242],"['cloud computing', 'boto cloud computing']",cloud computing;boto cloud computing
20844,sdets,[],[],['sdets'],sdets
20845,software engineer programming,['software engineering'],[550],"['software engineering', 'software engineer programming']",software engineering;software engineer programming
20846,a lead devops engineer,[],[],['a lead devops engineer'],a lead devops engineer
20847,aws ec2,[],[],['aws ec2'],aws ec2
20848,apis logging monitoring reporting,[],[],['apis logging monitoring reporting'],apis logging monitoring reporting
20849,positionwe,[],[],['positionwe'],positionwe
20850,development and operations,[],[],['development and operations'],development and operations
20851,devops engineerwe,['devops engineer'],[11823],"['devops engineerwe', 'devops engineer']",devops engineerwe;devops engineer
20852,direct to consumer,[],[],['direct to consumer'],direct to consumer
20853,build automation and configuration management,[],[],['build automation and configuration management'],build automation and configuration management
20854,lead devops engineerwe,[],[],['lead devops engineerwe'],lead devops engineerwe
20855,aws cloudwatch,[],[],['aws cloudwatch'],aws cloudwatch
